waveform	Ch0	
t0	06-05-20  16:38:37,156784	
delta t	5,000000E-6	

time[0]	Ch0
06-05-20  16:38:37,158144	-1,042136E+1
06-05-20  16:38:37,158149	-1,042103E+1
06-05-20  16:38:37,158154	-1,042168E+1
06-05-20  16:38:37,158159	-1,042168E+1
06-05-20  16:38:37,158164	-1,042168E+1
06-05-20  16:38:37,158169	-1,042071E+1
06-05-20  16:38:37,158174	-1,042136E+1
06-05-20  16:38:37,158179	-1,042071E+1
06-05-20  16:38:37,158184	-1,042071E+1
06-05-20  16:38:37,158189	-1,042038E+1
06-05-20  16:38:37,158194	-1,042071E+1
06-05-20  16:38:37,158199	-1,041973E+1
06-05-20  16:38:37,158204	-1,041908E+1
06-05-20  16:38:37,158209	-1,041908E+1
06-05-20  16:38:37,158214	-1,041908E+1
06-05-20  16:38:37,158219	-1,041843E+1
06-05-20  16:38:37,158224	-1,041875E+1
06-05-20  16:38:37,158229	-1,041810E+1
06-05-20  16:38:37,158234	-1,041680E+1
06-05-20  16:38:37,158239	-1,041648E+1
06-05-20  16:38:37,158244	-1,041713E+1
06-05-20  16:38:37,158249	-1,041615E+1
06-05-20  16:38:37,158254	-1,041583E+1
06-05-20  16:38:37,158259	-1,041583E+1
06-05-20  16:38:37,158264	-1,041518E+1
06-05-20  16:38:37,158269	-1,041745E+1
06-05-20  16:38:37,158274	-1,041518E+1
06-05-20  16:38:37,158279	-1,041323E+1
06-05-20  16:38:37,158284	-1,040900E+1
06-05-20  16:38:37,158289	-1,040379E+1
06-05-20  16:38:37,158294	-1,039599E+1
06-05-20  16:38:37,158299	-1,038428E+1
06-05-20  16:38:37,158304	-1,036248E+1
06-05-20  16:38:37,158309	-2,203925E+0
06-05-20  16:38:37,158314	1,063600E+1
06-05-20  16:38:37,158319	1,063600E+1
06-05-20  16:38:37,158324	1,063600E+1
06-05-20  16:38:37,158329	1,063600E+1
06-05-20  16:38:37,158334	1,063600E+1
06-05-20  16:38:37,158339	1,063600E+1
06-05-20  16:38:37,158344	1,063600E+1
06-05-20  16:38:37,158349	1,063600E+1
06-05-20  16:38:37,158354	1,063600E+1
06-05-20  16:38:37,158359	1,063600E+1
06-05-20  16:38:37,158364	1,063600E+1
06-05-20  16:38:37,158369	1,063600E+1
06-05-20  16:38:37,158374	1,063600E+1
06-05-20  16:38:37,158379	1,063600E+1
06-05-20  16:38:37,158384	1,063600E+1
06-05-20  16:38:37,158389	1,063600E+1
06-05-20  16:38:37,158394	1,063600E+1
06-05-20  16:38:37,158399	1,063600E+1
06-05-20  16:38:37,158404	1,063600E+1
06-05-20  16:38:37,158409	1,063600E+1
06-05-20  16:38:37,158414	1,063600E+1
06-05-20  16:38:37,158419	1,063600E+1
06-05-20  16:38:37,158424	1,063600E+1
06-05-20  16:38:37,158429	1,063600E+1
06-05-20  16:38:37,158434	1,063600E+1
06-05-20  16:38:37,158439	1,063600E+1
06-05-20  16:38:37,158444	1,063600E+1
06-05-20  16:38:37,158449	1,063600E+1
06-05-20  16:38:37,158454	1,063600E+1
06-05-20  16:38:37,158459	1,063600E+1
06-05-20  16:38:37,158464	1,063600E+1
06-05-20  16:38:37,158469	1,063600E+1
06-05-20  16:38:37,158474	1,063600E+1
06-05-20  16:38:37,158479	1,063600E+1
06-05-20  16:38:37,158484	1,063600E+1
06-05-20  16:38:37,158489	1,063600E+1
06-05-20  16:38:37,158494	1,063600E+1
06-05-20  16:38:37,158499	1,063600E+1
06-05-20  16:38:37,158504	1,063600E+1
06-05-20  16:38:37,158509	1,063600E+1
06-05-20  16:38:37,158514	5,334982E+0
06-05-20  16:38:37,158519	-1,041843E+1
06-05-20  16:38:37,158524	-1,041941E+1
06-05-20  16:38:37,158529	-1,042103E+1
06-05-20  16:38:37,158534	-1,042201E+1
06-05-20  16:38:37,158539	-1,042103E+1
06-05-20  16:38:37,158544	-1,042103E+1
06-05-20  16:38:37,158549	-1,042233E+1
06-05-20  16:38:37,158554	-1,042103E+1
06-05-20  16:38:37,158559	-1,042201E+1
06-05-20  16:38:37,158564	-1,042201E+1
06-05-20  16:38:37,158569	-1,042201E+1
06-05-20  16:38:37,158574	-1,042136E+1
06-05-20  16:38:37,158579	-1,042168E+1
